# units: Q[W/m^3], h[W/(m^2*K)], T_inf[K], P[MPa], y[K] (y=界面两侧平均温度); dT_int[K]=界面温跃(派生,P通道诊断)
Q,h,T_inf,P,y_obs,dT_int
20469.368793846923,16.8818655980143,321.43556678835944,4.723436335080237,303.4807835171657,-12.101049152084784
56181.913476812326,28.26411647318805,276.4940747223926,9.177250750932687,303.69441079507607,-11.251431967839949
63970.00635677403,31.84011549263897,287.131165474676,1.021442559770859,320.5013745908055,-42.28645562728872
76690.90778657781,31.3293005550429,295.82112325398674,7.772082878517414,318.9403386889187,-20.289532003379236
54576.085494221195,28.679433642816377,284.7164686721521,6.1893203662493015,316.00942618902627,-15.054655650905886
17215.283098566517,39.20874657235685,284.13015140299854,0.9481931801217082,298.2474195595008,-6.523915728239388
38302.88353584403,30.523141751922758,298.83165486831734,9.99740231519494,312.64807345840086,-9.36354417907529
13034.403458417657,13.569174595838378,277.8429822242751,6.278559325260279,303.44243392636696,-3.117255331492629
67530.63384051141,47.83500376616518,304.9108914023999,4.385538894953065,314.9273988596788,-24.022631894318522
67868.6201954894,41.14524789791423,285.76227613003044,2.2374858189509497,311.1019035437005,-27.626910788086775
50218.862106705725,33.956251296072644,294.36282564267043,4.48044232295838,305.26611127196634,-17.558891529716675
42330.407496438114,29.291784242678457,274.80242303316413,7.315460550131767,311.67556653089247,-8.615658490213491
48770.353973567464,14.14591254457028,292.3994325185255,2.160210940578885,315.6063200295372,-32.23954809450504
22926.50041579282,32.12167786090804,312.7541275832034,2.660375540452653,315.0568391750473,-16.316517910899222
91417.58884183483,21.008437815689383,275.3922924106242,4.934610874985111,323.5452008957069,-31.450601277725696
34274.764959069675,33.20115491788326,301.69083495612324,7.544358264006641,305.9778310318998,-10.341362197807882
86069.45952878572,35.44281353597611,281.1568788764995,7.41862446897685,306.0849599750312,-19.901373645495255
90178.80907958113,13.859731394464031,283.4611639457874,2.9753027844082243,329.30105042551276,-48.488272109151296
33361.635368130446,23.898270413237206,304.5615330249233,1.698153610164882,302.8369494704689,-24.898124812500498
96243.69538953896,9.368026955627208,278.4785864403641,6.026425265102986,324.23370222435227,-35.4323876174808
72140.46513508973,27.711795522465945,315.462265219787,2.256120979997784,331.3111920806746,-44.62940244925795
16510.94765085492,45.460602331805816,310.12120772209437,4.902349945935241,291.8557992585399,-9.3955316025353
59189.78494984434,44.6784356314708,314.7481082762763,1.8345342371511344,311.74210065901195,-36.68243486475029
59964.560498380844,19.292242951635565,286.73842940778366,0.7194084138636284,333.83906630964475,-59.490607893506706
39869.29120127106,24.740230180929835,306.93587695440544,9.744896888326522,311.786128882057,-11.16719338241137
24849.2047931645,44.94268964197737,310.7805304107738,5.946971680766,303.4781657877965,-10.87288141332931
72834.47716536994,3.5483137380930962,284.50344980868016,5.198650833992047,326.7459418135881,-32.511586523949404
51921.80996752167,35.690468072314005,303.08391692743567,5.408260425660342,311.56519406284866,-18.030304034309722
50903.88537012132,37.40478308600068,309.45975107195085,9.567423032215618,299.677840127647,-13.747742428199217
88124.94397682905,34.34859089403472,274.116518319711,4.0787588803564105,310.335784536438,-27.03507156410177
11439.098883203325,25.77231244173396,303.99653481563354,8.689441773148046,299.3042550803508,-4.326338422711842
70311.71931371375,27.454622158602927,306.3542525029538,0.8477187967757427,325.8206748854521,-63.349225254627584
84476.1849393733,39.911025775480084,311.59152282043584,4.664359917315643,326.42464229240346,-31.558426670914116
83536.16776257075,21.03248055792148,316.6106293838106,8.96984066792468,311.381731450077,-24.342207693458533
75432.4844147744,9.173386706967676,299.72590581858555,8.152018466337115,320.2810578997505,-23.873522605669223
81706.73283086998,7.848383308223917,292.1480909785437,9.653696426211349,324.48921517710136,-23.019708509189456
14830.24929299573,40.39792426135128,297.78190634415836,1.6079757281427678,301.6955324351788,-9.639038363900909
40079.39966314457,25.492014822331164,292.9308707056659,8.425687207128597,302.95253328498063,-10.377367314894627
82989.97984452761,42.16527373025957,285.2750908303857,7.677022694188144,311.88234956422093,-18.164642525566535
15591.796726360226,6.818359511211936,283.3952589257607,6.757036071715328,296.48233214960334,-5.161760508575526
49029.19485564941,4.343207714167624,273.08321703245963,7.0427552629686865,305.58980126757723,-17.148962093161515
41175.49787355615,36.86824489383847,282.89970755495443,8.06985587970713,298.1906684030945,-8.109297236781345
52383.291595031864,47.29434260122888,298.3710747195947,6.931704955479771,311.5902839077106,-13.839597030082302
43042.940599929934,46.666255241669646,290.5636667000678,4.055206590380347,304.6828669225469,-12.996434678920878
56953.95344354453,38.415239307400306,289.95871652966594,9.791017372155869,314.2405134092332,-11.615076128783528
20639.432889551557,43.55066380065015,293.63765813367525,1.4182589536647936,304.1624467682716,-11.029801897804361
87506.01515860087,14.404697729616078,305.8003911051069,7.889511894103822,324.2025859485593,-27.466979761520236
79557.70213966719,22.374169490106187,314.5119580422235,3.814323167502129,315.8075725397976,-38.14531451563545
45857.10567633676,6.10060545612806,298.9065985822019,2.798859305745769,317.94927990768286,-30.360283679947486
37360.15935456879,29.663852595692635,280.3214530815036,7.2468159043312586,300.3214123144518,-8.133150809125823
28482.595362603177,48.980968372652086,305.22897565474375,5.853735255723054,302.7214928046454,-10.4998538293857
66778.59500643934,3.333156353444638,322.08485921069354,3.577257444684756,332.5435495074517,-39.94139003281106
17527.253436789382,11.116922609467474,300.3060345896172,3.6192168870820383,305.54984012823394,-9.783331371567328
31896.168623926995,20.13886552614738,303.8047721566436,6.299736798173081,299.6982091878189,-11.810702545941751
36926.90144700633,11.804228248563481,281.42616233120316,6.498379074283818,307.7948829489039,-11.9734686455526
95435.1072995543,34.84528071165445,300.5581288076678,3.231192718777043,331.2146479289565,-40.67998801335074
31162.59383756969,15.542893557291812,280.63227477540056,8.786889385709687,300.3777508030743,-7.573447432504963
46986.7984003963,17.84153925144845,277.43856317494067,2.505697862915178,315.1001625867295,-23.809755707043905
69071.43747554332,4.906804076091406,313.94928876739556,8.311562745767352,313.74966570664446,-22.905704966129576
77949.57229018038,40.85056940424843,302.8237921235711,5.144499515778439,314.7185341648012,-25.703276440477737
35753.5893939222,37.47298059014155,299.29676481987116,0.6518729113410164,309.9533193879689,-30.177964566862556
19345.59489320508,10.146518117047343,312.4070609995481,0.5376149452940979,317.53280950657535,-35.420671180662055
53998.42789559268,17.466076110769432,297.0285786133123,7.119405016894551,311.9894689524339,-17.23377780525277
38707.7925306018,42.691696424306976,279.35623737785755,3.851716807506248,300.77289375658864,-9.17051167086612
21943.443191305218,23.64208035609202,288.41351417344816,5.275322810980177,300.4079656343079,-6.883998292322758
79931.34075659538,39.74343575326872,306.3157832752881,3.394247439345358,327.3605408082534,-33.83184971740337
55185.53883218358,12.805606474946421,297.48522910492693,7.574124140709597,313.7918273749007,-17.694483016868446
62459.58619191278,35.96903633291046,311.2255127924928,5.031431110301678,301.93531264219627,-23.930626256293465
93003.13042995236,5.622106336890996,308.7710305171092,6.606324632767256,332.0231510023049,-35.34999000773706
61176.44657917419,24.2384114527438,288.4476074792474,1.3463924439358377,318.57701050721994,-41.91616834564155
80713.29176605448,7.61336276797095,291.3854448951659,9.35659448254657,321.9615204028015,-23.243547082755015
30044.405024944397,16.35360770204714,274.5729900859779,4.595684491390184,295.2188336119671,-9.882822147922639
69376.96797299726,17.901860562903874,276.24919206851206,6.730814381165069,315.7340587745055,-20.325607976727554
76988.68938196127,9.821936984104044,302.32884541273245,5.5787194048903626,322.9247557037444,-31.21483629296307
32896.46001178232,22.77060103743349,319.3534702594103,1.933180125104004,313.6423244568046,-27.460332809704084
92137.17840596108,18.406182200718668,302.1165748905719,2.4146905693217775,340.7539324681939,-55.64536629491232
99328.87083846537,30.181874765200213,289.42800803052955,9.460733610947532,324.1254950077969,-22.59580805806104
42184.487757809926,18.951681142727722,313.0872952360657,3.473900007094408,310.778929617891,-23.430498626815677
10101.665777204695,12.472842736002038,316.0742250221557,3.113568689606033,291.4020215263502,-8.701184268367058
44086.71442124501,8.525140506425306,278.96315224045117,2.719077277001199,313.01645816843757,-26.53789699722455
71043.22664513855,22.17651171081261,320.72427075245855,9.438661506479647,320.3258421158472,-20.80177140146435
29279.49388299506,26.420328368203453,287.9322202486567,1.6347419871652902,307.4628023182587,-16.640003371050568
46396.70856818315,44.43384836422068,286.2759315398137,5.751480572693564,308.21681366079133,-10.996798796777114
58306.61534606193,19.614499678985432,275.8068671825728,4.145444366896586,312.97337570990413,-21.708571105691476
12547.717769013712,20.514361335246512,287.540637443051,3.0509741475291454,297.6552132172672,-5.081340281558312
93288.68546497166,48.181740776614696,320.4555601470888,5.4558715285429775,324.483980555429,-32.6057249437859
35108.34543654789,49.29440650576355,322.9360926235919,8.383552919395658,308.18761626536156,-13.827926938283497
47659.815664157206,26.671473505897925,318.19710794710153,4.320656878422129,316.4806434707088,-23.15079412310797
73207.99936962525,23.29130179347707,296.4449124885276,3.9831140487861454,321.7451364545246,-30.860131345728973
18331.586715574784,21.51359731839475,276.9241106065429,8.504929880295967,292.7401854679412,-3.036900777008441
90632.6760586689,12.251286705009791,290.2563155857493,1.0584246353865128,355.5161558858388,-91.74760106216212
78295.0799549973,30.99867065271152,282.01846836649554,5.657886830770142,318.8685243536449,-22.2522058725379
63057.52028636092,6.936179071152107,317.0042164719562,8.985842614413198,307.9248175479171,-19.839670581257792
11596.713199565187,46.32357198789116,313.5923423020955,2.3536786168476684,299.71709160723356,-12.610938973273107
85344.58984166772,36.60466479467402,309.72141519058283,1.1796832919270503,335.6062772183772,-60.27688488296866
74221.04372956621,8.366545933703438,295.0902536398728,3.734867878055691,319.87161695954455,-38.96850579798195
22719.948575737126,15.417268880707054,318.7025079847658,4.840619099423512,299.89223328102935,-12.369095393377677
97430.08200287727,46.07468599773486,322.4655638676787,9.277289110042794,328.04369046195404,-25.877869802726366
45112.72038014585,16.10863098840127,321.1284779183594,2.8979625225959134,310.7070925807683,-29.44847344232892
65701.51297855601,11.234843887604814,308.05104979885897,6.870858273273683,313.82069371427156,-23.515057260508513
98330.81589505188,42.98764232271828,307.9960614529737,1.9091796502149618,330.34707669506355,-52.10995312496624
94655.00211031652,29.033847072245436,315.50345869320176,7.812485885954867,325.05745034588927,-28.383408145533167
64689.65614880951,42.30073999583672,307.2080690933205,6.060959029977251,310.8520633110956,-20.734225484389412
87147.82871042045,41.56863458230148,282.3433677052985,5.492217136022468,318.3962161112195,-22.441600482765466
25927.31874407678,48.71966337912882,273.8246230406308,4.267210998506236,297.9702437318295,-2.1698370899839006
96686.59448899397,49.956693192760284,300.97166528556374,7.174628099634363,316.43893067703766,-24.289297107016125
57989.175881721494,38.001981975204046,293.21654723039035,1.2339104912674577,325.02800669220386,-34.54200375372085
88755.7217928304,10.776811095028199,288.865589747103,6.421901304804402,324.23430787280097,-31.417761883912988
30760.807828936617,33.61819619989582,279.85448000406313,2.0263357419375154,305.54240187907845,-11.183812454667304
53291.606573339355,38.97323815697104,319.0485214160613,6.563401058421016,308.2323694907911,-19.60329152333304
98608.70016753562,32.99633337295116,312.01813267215925,3.3072042640873365,326.3021707923554,-45.33803681044765
74819.31179051728,5.010886121854727,291.12230146838493,8.24916065540701,317.5986780610942,-24.129841170028442
27836.607715717946,27.228137073999306,309.05050472959203,7.994644311959588,288.70136611846107,-9.628816539833167
60640.714309541814,46.91146232975084,317.2761485909356,9.88752382499133,312.9929856517638,-16.57713571397244
14099.951169609958,14.956888538299092,293.8741211903033,9.060495141177714,298.7061882316241,-3.9199424567098617
82701.4019496689,6.385326386995242,278.266417235475,8.869820143698586,312.9548682733651,-24.512473608675464
64936.14601360063,4.08535437785622,294.90215371579626,0.7672150340698997,354.8321490767508,-100.67896678513364
25218.712270011318,32.729995988544715,296.00780606388844,1.4959559311076744,299.6786425669379,-16.086893203445015
26625.84071241489,43.928527746284864,317.84831579110886,2.5622898006734416,308.5750552316122,-19.736472732136747
23983.539985798554,25.028508043152232,319.8298008685886,8.617138646331142,295.5042420390506,-9.604608452172954
