# units: Q[W/m^3], h[W/(m^2*K)], T_inf[K], P[MPa], y[K] (y=界面两侧平均温度); dT_int[K]=界面温跃(派生,P通道诊断)
Q,h,T_inf,P,y_obs,dT_int
96652.45029581737,22.52418850342891,302.94620284498774,2.983901392498228,335.21757214821224,-48.67432217496679
46787.56353963738,24.239528170610274,276.63217647710195,7.3327542723727595,310.15030551926594,-10.855496174410632
15606.27523063968,28.819695760579965,292.31695652876425,5.928781903712985,291.05774825505773,-4.57706017733409
70791.29387953991,4.692247380076599,279.243262092984,4.216417657306193,332.2261245443771,-35.263552031477786
93275.55071904133,33.49841862246441,304.1670147832367,1.3925271178695748,335.0315572609993,-59.86781003431304
27288.701265970543,42.64358924178724,294.1928398134861,4.0417143885282965,309.31589824341296,-9.12120506498161
68909.6999897167,17.7514898335978,318.6371777480198,5.099592253463197,323.443660726338,-29.280700203870538
19566.866603438975,10.719850275591066,317.4118671102286,2.2350415843236138,308.2388427632027,-16.947699378459333
79880.46119851436,8.233941801283503,290.3663313067396,2.438131411850907,344.2818620266734,-54.042070583305474
60126.84794972263,27.29147589172115,275.0875644519665,0.9005471967539695,323.6428031162744,-39.58219817742736
81589.34616878426,5.115841615020514,321.19094575884327,7.615397634227882,322.3131124109524,-28.652335881875217
13822.15228841652,34.313135878992554,285.0721980791972,2.872169840813071,300.76559957747776,-3.482053466724949
41833.638980636344,48.038823201506084,282.39124147518385,9.24636602534266,310.1171823303331,-6.227424377146917
50486.5019823557,46.71540263605575,301.49425244983576,6.138433375838781,311.37598701622113,-14.627010337469414
38960.79276507834,38.09308038114265,316.3684541640997,3.9038290044522124,317.1862189267768,-19.592346822824766
82084.23424525696,43.311617191691234,290.85207610589765,5.658618212171486,316.2327800113291,-21.65273023617965
42879.739707993074,32.59163287216437,292.75571765760435,7.033370267885464,310.45226906285944,-11.265394060729761
98559.26032855261,24.89532197598862,320.4620818211407,1.0937058451303447,361.1297336715765,-85.38501157411395
13353.909257181098,49.65238618906602,284.0889778226082,9.166860466091627,300.13454935202327,-0.8536790391094087
64289.02203008096,14.54256645303284,300.3174396366007,2.129153166885625,325.6943062793475,-43.63261272341356
90269.73014642543,19.513645717493908,278.6356840107233,0.6321130156424948,356.10347210364773,-90.82383611788981
88408.00789003904,7.066077492861973,322.4731243074391,3.4535467023700055,334.05623104452803,-51.56022087123296
23957.45963124319,46.18774271938044,291.0056441838161,8.979883287624641,304.5221356822295,-4.482116899251594
74005.08582852571,29.588923532930494,310.1392876619932,5.261401144358215,326.64388702633596,-27.089909351269682
31349.46388328732,27.864411320070733,305.73774230756624,0.7496663799701158,315.935413150648,-32.09707263052525
69982.52453830435,41.37248493849472,299.810712978869,5.077144735440945,313.9153411502417,-22.02126936624984
52923.02319443788,14.21675054936227,295.47766881800237,6.2822506101037305,320.64474192369636,-18.443960069185835
75720.39733787782,40.11683576501809,313.820609577567,3.281550733705525,327.73498308976014,-34.127819921155435
35070.26146440603,4.275751686020872,279.58549934444807,4.953594256416338,316.256050134059,-15.540565971107071
89924.44001119847,28.253757847650057,287.122699600622,2.01463300307028,326.5413744118672,-47.024278057601805
19806.138927670137,17.073173827530738,321.9160916586571,1.8842929148838938,310.02494720044416,-19.910634176937208
26780.7349704131,49.25802689893881,296.52218058365816,7.50496086710626,306.8354305017969,-6.623958156862557
39717.71159028707,48.10818300112008,286.2809047265855,7.281556649596051,302.88801272723396,-7.475395238636338
12449.511889590769,11.690532373228635,293.24221607687065,0.5171710677883892,307.70430886177235,-18.227053929451927
58398.376416876694,29.633810989278057,315.928735358258,7.93734908122442,309.97034197343595,-18.230736040313786
66049.84319271008,26.74571605478872,315.8088618979332,4.81573523923028,309.69517350149,-27.323781547396038
50510.22556437623,21.370650543739963,314.5279727205917,9.373736382217157,310.51898817520487,-14.786391951277608
60427.83939927109,41.69236613705172,295.5060888568024,2.53854452120383,321.8836040277848,-25.57543662135265
