# units: Q[W/m^3], h[W/(m^2*K)], T_inf[K], P[MPa], y[K] (y=界面两侧平均温度); dT_int[K]=界面温跃(派生,P通道诊断)
Q,h,T_inf,P,y_obs,dT_int
49924.12283608274,6.102488529385344,297.7201845830619,4.134155730916412,311.4383180827063,-25.76223285639997
92247.04301553877,44.64177828926604,303.7326375769151,8.491009277919032,318.64488662062047,-23.53588291661932
72936.7169449922,38.391979264626244,316.64033064914804,8.26140967985265,315.83684109660624,-22.358848434435018
67864.37118736882,40.73856293793658,314.63026655031445,6.964005896289646,306.29676135280283,-22.67573908235713
95281.93506651405,42.31317451548926,302.7105893083135,8.597413778100668,313.7996271167444,-24.149902529558055
59672.149351858454,36.446375221828966,300.6860865219251,7.691026432286548,302.721775770353,-16.91440321593475
89532.23201618882,40.473920733329244,299.1952250388765,0.7238373268277984,335.9382017635619,-66.69426398705932
21981.89691692261,4.502978035664308,292.6622478760005,1.67604249380589,305.47723832741997,-20.663453333954177
78830.77216550182,25.981908032140673,322.2447696782333,7.010662532243718,318.13375116588855,-28.023998231752994
88923.89156500105,47.85677813551438,307.08347024423085,8.18117365919295,309.206751824651,-23.624354559144393
34336.40503458952,44.94191742144816,287.90393621192436,2.025860877439362,292.07871750727276,-13.711561559366563
71213.79992030349,36.222256025809735,317.75117955469284,1.3044532993813056,330.46427721851074,-54.76739539807725
25833.364928492505,10.292504228201985,305.43951282219643,1.211478263796225,321.0036135920494,-28.508377278465375
95544.70843327008,11.973383336322778,318.77914661991355,7.286059547110351,320.95702542605983,-33.631492174932866
65736.69806924765,35.61897759016597,300.40732680669,7.987944241884541,307.0550110885089,-18.12714143701333
85518.57525353397,14.352365456308592,314.95214643083654,1.4882163796502645,338.4677594181944,-75.87503746124409
48898.999339219954,29.39599546366093,303.3512681120105,7.530297671348078,302.61709753042095,-15.246684724542098
78238.01709031731,3.3639459059410464,310.4017730879232,1.8817897068964549,341.4678391627317,-71.10923031904706
64836.30690224337,25.16483427655762,292.3015660835792,1.821832896134938,313.0380502377689,-40.148036796430425
67742.70757683399,28.072047964273985,308.21537084678573,8.892278187899045,317.27844258654784,-19.386458415422325
25304.244209845914,34.21179323394733,306.26070534533096,9.118655686566731,299.1638304354536,-8.196532592396146
51892.66828814038,32.02076437035342,280.5781813076925,4.921557071048776,306.31409251989425,-15.134988841517675
46186.52379174541,23.225527975412334,287.53444467139525,3.993946269729296,310.52535007033157,-18.45924324791427
39868.1707002419,40.09099324369615,304.6964267602441,5.888410300548709,297.88375628561596,-14.354912106053465
44140.96384037616,39.01291165421719,296.8486428332944,8.118074893825533,305.88239474989683,-11.60812274102429
24174.428107684696,37.044904842280076,306.42240449881757,4.431776671209623,306.4224022528538,-11.851295686574192
54878.82485248678,10.859519758861854,309.6420982874777,2.9781446915702667,317.40712769591823,-34.37844847913121
77211.83714971323,38.14719184684411,315.21295004123414,8.809877069112952,315.41919945325964,-22.3215409583718
90599.00485753946,41.15481559758525,299.9871157298838,8.534313980021551,322.3721033584884,-22.756474874132834
23163.12183841096,48.405662492820895,283.7290430368072,5.0125428685383495,301.4953320324913,-4.165397610393314
50801.42282872926,44.27460588378688,273.2690161555805,3.2846585139974462,304.4087123505477,-12.519938737233366
33046.6181332265,17.299225617487313,278.9069697116349,9.759379783252943,298.58064882778086,-7.351744187663811
30737.37627625545,6.95823775299929,321.89689632296006,6.080517243783701,308.3319391808144,-13.60383850034103
84581.721275207,5.71316816927734,289.57685850311526,4.845210204215218,321.6407535648505,-38.88621288802823
28920.237164777816,5.1991009288143255,312.7076451515998,2.6740816376661276,302.16092608571995,-21.28104305672117
88130.61696660686,26.995774952336724,282.8408611254701,9.846657966214496,311.33723672901544,-19.91166380358786
76243.13327760958,21.998044270406726,284.58775947110456,5.53470605206076,309.914976809419,-25.77059018105661
28571.786307403927,43.268482381725946,319.43527361945064,9.965039953929868,307.2794688752211,-10.947318332211518
55840.168311198264,16.127618212858906,301.8255082087534,4.153936161574067,320.5482408949077,-26.327008193093597
57750.9153272953,33.88473359343742,293.06328255027853,3.673174034187899,312.55511779486864,-22.840250543093024
34847.87960852732,34.67854020428158,311.1066697001663,1.3740014124026543,309.40420045184294,-29.12059933226405
74157.43978006957,39.13227842541264,313.42383856280026,9.670242143815623,304.0258097025952,-20.10913706467541
31732.944362078306,13.567362863564332,296.5731064802958,9.586663525713202,300.6300333703361,-8.911287351473863
45373.20775348004,8.888994421407823,290.2114444606019,6.706846521191011,306.13687211773765,-16.132763067595636
22735.62369804515,37.22181916051258,319.0173841844577,5.866152189051817,307.1319366280418,-12.590764120654311
39072.62018647994,30.197168429834274,298.657123864813,9.823464038048634,301.1035402594694,-9.99274636124336
14579.299833348327,28.01045819881646,319.84795323182806,2.782704943527369,302.9406147159961,-14.374913836436097
18251.082785672974,16.333127106890327,317.5343469307361,5.68794620164063,300.04611913135807,-9.699593978990887
98953.80425799887,11.59486827295344,285.2811569904686,5.468822614260607,324.74389692647185,-38.74929630211936
24611.592943373405,44.096379733079566,276.0724944209727,6.821439389006947,290.09693437954127,-2.4960983115435758
83835.02369596658,42.917716049971006,275.1813762478016,2.1731663659695055,316.95055206632185,-31.450469977170435
80684.28390766401,3.513233232648223,307.4009761720021,6.466653052775937,320.6154821790864,-31.886910457816484
75244.34928000197,46.94922229046873,320.3811211467569,6.277191817866286,315.99995129403766,-27.01682688588178
87088.57175943766,25.330318005391966,307.95393759207883,8.818487288919957,318.28724387332346,-24.717930134267725
64561.64143514922,47.37707248457663,309.02732384505055,4.675550067227341,310.91474218724034,-24.688943291537747
68717.0933649382,42.02662509695723,281.33056672911306,4.498314672214698,303.76311224006946,-19.436688515084246
82589.28872055448,16.78433957336188,288.9903033591124,6.176557953651172,318.1468713071224,-28.43952206231059
36473.32971733694,48.675977209448305,283.31568969722645,2.441341318793359,297.1857203154138,-11.08212346109687
97606.61112451182,18.006463361285235,276.52525919189975,1.5983332097009233,329.4769085202611,-68.28387244305374
62606.67182228963,9.339427530365086,317.0314322786958,7.847670508100541,307.570586820848,-21.66739672555577
75653.72891167417,28.743444319809374,298.09116784885356,3.7744090418840215,325.19320333014366,-32.32954819925017
40688.017708652726,4.828444461241126,320.8408519798437,5.784896313878076,299.3431678797657,-17.980823958860768
69586.49933182364,35.475176671521645,321.1185240380903,2.5899844684739866,327.82247655186774,-41.36421827411852
37999.764727159956,45.376113320034634,309.7881799704004,0.7580886177566296,312.2178772101562,-34.43371997742584
17064.133744554532,45.892334201620486,295.21878634198373,7.8833494570393,295.87020923467327,-4.524511025020304
10657.073988701675,21.705803853328586,277.45705970492276,4.378469096950173,296.17777413008736,-1.5702698899420573
27792.265822820966,3.844967026101294,291.5440950518554,8.061625205058897,297.58677774834524,-9.260007636698218
15327.22227539387,22.59988109233427,285.9600854078988,9.346542284349157,303.08337094337327,-3.108096812028135
48065.031481748745,12.680399587811651,278.8299947261683,7.4619429757603895,308.4791201768711,-14.366199669064994
52374.703776726885,31.97681569810218,301.5999914303315,3.551472001777541,307.82109052219175,-23.740229179000533
91091.21107259991,37.857625496252204,312.0879406007976,1.0007300631386244,340.4090870992099,-69.81515445878024
99332.6454235603,29.91749804195648,280.4620197552178,4.567361749391193,324.27674423004424,-33.682134786072176
40800.04639947931,27.31571218555502,304.47542897440366,7.733341248279612,302.5032441376547,-13.065596510408719
35836.20832470014,46.76858981584915,277.78939412033884,3.593824970371212,297.5776517816694,-7.585076910160725
14060.570351134787,19.51107625793254,288.81048540006645,7.175618615834964,296.25469014201695,-3.845698544981362
29729.12736431161,23.43427208945886,292.0707156796993,5.170819251928337,295.3929005238868,-10.654798026095273
44702.65893721295,39.74377690320008,302.2807391695591,3.150453004981685,306.1987208278625,-20.913591023811083
81449.1078023933,31.020504098554245,293.4606307279432,9.484294635115585,313.97802879498687,-19.54357257435359
56965.76287253716,13.822104560530244,277.0072553016515,6.539079315962474,307.4990602664406,-18.26531763820998
20255.30166169919,34.85738669289536,290.806715632081,3.476816982565385,292.2589951034022,-7.501179750358316
72023.24705389768,22.395073028790044,318.38420264965305,7.124278219293946,316.39730531034917,-25.39258780793679
93969.95685049365,19.397203537541646,296.31035875804076,2.121732749172252,332.02706456407026,-59.87673818923567
42242.851363767884,6.498871956177778,294.71412313020164,2.393721410243253,317.32703158833783,-30.645680494374425
11645.206609388671,41.774287499082995,310.8084561140393,7.383491322223337,293.55688302535725,-6.730102826538237
42863.886122804055,14.945721888941256,290.0356857829978,3.393591428617739,307.8369010452784,-21.54305457040519
21036.730093388356,20.617514657758193,275.5145179623146,0.8194700277578916,299.2510674164554,-13.31830941189063
85751.06221786977,26.25426071691465,274.0825944078175,0.9349407687612546,332.7696788678025,-62.16554568257919
33836.60361764926,9.934778868450085,288.287313385716,3.8994973607547663,303.95420616274424,-16.55681426534076
12802.835149325663,24.81869081802643,284.0771230154638,0.5823496815268002,296.59892009253747,-8.365269877917074
53894.9622043377,20.916232760954315,305.8348531294914,3.2516282207572713,315.3229508682969,-28.912155458712316
70418.23810223649,13.089574586696507,281.60709493741234,7.604455724404591,304.797683362072,-21.450101011810542
87428.90433687082,7.566203547544496,279.4235781321252,8.351985324683973,317.00829983302856,-26.911637205110477
46989.06410747274,17.82849896287786,314.15042848000985,8.990958828690083,306.69493498626514,-14.944663932910975
43296.60968866832,20.099839856867284,294.23659099291325,5.278822420669119,314.6257575066413,-16.29275081062154
79292.42663790524,15.347857399652206,312.4817569832322,6.6244715714430304,317.0144833268988,-28.985649361246956
63355.978318146335,33.4229034768683,285.55636118819433,6.028594364207735,300.8648911422957,-17.77210948134302
49038.155539380896,12.260743125337838,273.50327664212597,9.188796222442079,320.06103942566733,-12.54296555022956
37200.107554690156,10.569721627654463,315.65070340019616,2.550236280024926,306.54977088522264,-27.226128635107663
16650.332898618508,49.4368443900991,304.23808330571313,4.235220446209466,299.6425352295489,-8.825595223558595
26794.08668479628,24.177828281849237,308.6135147370041,9.273700546014554,297.99781458702756,-8.756271848919637
17547.025514329256,46.283141874436105,311.64253684118904,0.5405231018389743,302.905870772603,-24.282027127436628
55066.684957943515,8.349894830696421,282.5235968687123,5.387557615186775,306.33183795711,-22.24923137763206
19645.244496450905,32.608291097060786,295.559413028469,5.612658710357325,303.50164296603924,-6.776402678835622
80245.05080769787,29.00838670964645,297.1894006274593,3.0397479792372795,320.3843170562575,-37.990445606201604
96928.41733021878,14.371840338144644,275.01228470135356,3.9727961287714195,327.94801608572885,-43.20934589955457
11223.514127127622,26.644423647106034,284.8465461441548,4.969868517544016,294.24832771740114,-2.4558116421486655
73063.444788939,49.19775706600695,300.9282516588419,6.3428872028006476,309.21097931447974,-21.139997246784837
13610.291196459111,18.94562955117561,286.99581280601484,9.392850306783528,296.35523864216754,-2.980138134129624
53077.41443883011,31.293348501556135,282.01519922567036,5.181570660940075,313.77085907616265,-15.579831516288376
59269.485593671765,18.415367716364884,279.6738269265064,2.8596494129365606,322.062897396872,-29.4173487231061
61341.08008424738,8.08211866975832,299.41098884114325,1.956779220620827,323.426198817416,-49.604137589601045
82857.51821010669,21.168395894076845,316.2515622412545,2.884206869301732,322.74205642457133,-48.20690466982255
58355.444657303706,49.6996082407817,313.31047969006255,2.2686289875639423,318.6364890136008,-32.99442618426744
98476.63601589766,32.928978486086265,321.44769831649666,4.731535383409457,325.1256908008524,-41.01948658104358
